"Comparison","Difference","p-value","CI-Low","CI-High","p-value","CI-Low","CI-High"
"P/Jcontrol - CBA/Jcontrol","0.65798628090491","0.275326445470958","-0.457602457282616","1.77357501909244","0.339405116953836","-0.587203273520575","1.9031758353304"
"P/Jfluoxetine - CBA/Jcontrol","-0.317531358670868","0.617421440300159","-1.36782342928377","0.732760711942032","0.67077854598918","-1.50318382060056","0.868121103258827"
"PL/Jcontrol - CBA/Jcontrol","0.203745363352852","0.762819487521375","-0.820988325905188","1.22847905261089","0.799011001022048","-0.958825589549643","1.36631631625535"
"PL/Jfluoxetine - CBA/Jcontrol","-0.0572207877534154","0.94428444974967","-1.08195447701146","0.967512901504625","0.952912714942754","-1.21979174065591","1.10535016514908"
"RIIIS/Jcontrol - CBA/Jcontrol","0.181319647395374","0.808650706641947","-0.934269090792152","1.2969083855829","0.83694955818216","-1.06386990703011","1.42650920182086"
"RIIIS/Jfluoxetine - CBA/Jcontrol","0.313485256609695","0.612170786429604","-0.711248432648345","1.33821894586774","0.668976655204636","-0.8490856962928","1.47605620951219"
"SJL/Jcontrol - CBA/Jcontrol","0.681383796916065","0.224466667165974","-0.368908273696835","1.73167586752897","0.292871996556493","-0.50426866501363","1.86703625884576"
"SJL/Jfluoxetine - CBA/Jcontrol","-2.01236411775061","0.0000540297002607002","-3.06265618836351","-0.962072047137713","0.000384786633928995","-3.19801657968031","-0.826711655820918"
"SM/Jcontrol - CBA/Jcontrol","0.191176098500323","0.805817504690028","-0.967170905728572","1.34952310272922","0.832494415508515","-1.09339633353898","1.47574853053963"
"SM/Jfluoxetine - CBA/Jcontrol","-1.00604418015884","0.0804346147961733","-2.12163291834637","0.109544558028684","0.123803790277317","-2.25123373458433","0.239145374266643"
"SWR/Jcontrol - CBA/Jcontrol","0.489803635866878","0.394508103567537","-0.534930053391162","1.51453732512492","0.46746865102745","-0.672767317035616","1.65237458876937"
"SWR/Jfluoxetine - CBA/Jcontrol","0.621162949903897","0.259487418220307","-0.403570739354143","1.64589663916194","0.332743388796182","-0.541408002998598","1.78373390280639"
"CE/Jcontrol - CBA/Jfluoxetine","0.0258522407934736","0.978372215836432","-1.10457868513322","1.15628316672017","0.982044119647683","-1.23297461366166","1.28467909524861"
"CE/Jfluoxetine - CBA/Jfluoxetine","0.207549812762174","0.762718105666493","-0.833322407743802","1.24842203326815","0.799011001022048","-0.969580179837203","1.38467980536155"
"DBA/2Jcontrol - CBA/Jfluoxetine","-1.22867748399554","0.00810987909650834","-2.17152205260195","-0.28583291538914","0.024243410995798","-2.31827408065317","-0.139080887337921"
"DBA/2Jfluoxetine - CBA/Jfluoxetine","-2.00180610658643","0.00000884921394382671","-2.95670579848824","-1.04690641468461","0.000142812750457747","-3.10204364169098","-0.901568571481866"
"FVB/NJcontrol - CBA/Jfluoxetine","0.749463883534293","0.213401139148333","-0.380967042392402","1.87989480946099","0.273236118702221","-0.509362970920845","2.00829073798943"
"FVB/NJfluoxetine - CBA/Jfluoxetine","0.508573774232453","0.429929255654934","-0.621857151694242","1.63900470015915","0.491193029359929","-0.750253080222685","1.76740062868759"
"I/LnJcontrol - CBA/Jfluoxetine","-0.277714821495253","0.678136030037735","-1.3437585725266","0.788328929536092","0.724401252365494","-1.47765740618967","0.922227763199162"
"I/LnJfluoxetine - CBA/Jfluoxetine","-1.08271724996324","0.0731626984232265","-2.25536537609772","0.0899308761712412","0.111784157473904","-2.38052512768383","0.215090627757358"
"LG/Jcontrol - CBA/Jfluoxetine","-0.00257938482825071","0.99723614471362","-1.0686231358596","1.06346436620309","0.997658827739387","-1.20252196952267","1.19736319986616"
"LG/Jfluoxetine - CBA/Jfluoxetine","-1.52343609696109","0.00590477773712898","-2.65386702288778","-0.393005171034395","0.0142385067313246","-2.78226295141623","-0.264609242505952"
"LP/Jcontrol - CBA/Jfluoxetine","-0.999971285958522","0.0870529319215628","-2.13040221188522","0.130459639968173","0.131132651999154","-2.25879814041366","0.258855568496616"
"LP/Jfluoxetine - CBA/Jfluoxetine","-2.07379969258732","0.00000223893230060573","-3.0057259244974","-1.14187346067723","0.0000566411874824223","-3.15379172261042","-0.993807662564213"
"MA/MyJcontrol - CBA/Jfluoxetine","0.680075814670897","0.263836813163402","-0.450355111255798","1.81050674059759","0.326204360846129","-0.578751039784241","1.93890266912603"
"MA/MyJfluoxetine - CBA/Jfluoxetine","-0.192667883432867","0.79753082341931","-1.32309880935956","0.937763042493828","0.826580365206854","-1.451494737888","1.06615897102227"
"MRL/MpJcontrol - CBA/Jfluoxetine","0.42296994853142","0.493477398317985","-0.643073802499925","1.48901369956277","0.555376089588863","-0.776972636162994","1.62291253322584"
"MRL/MpJfluoxetine - CBA/Jfluoxetine","-0.215569495549664","0.78090926531725","-1.38821762168414","0.957078630584815","0.810722430662488","-1.51337737327026","1.08223838217093"
"NOD/ShiLtJcontrol - CBA/Jfluoxetine","0.966762899251406","0.0785574065615795","-0.0992808517799388","2.03280665028275","0.124766749851626","-0.233179685443009","2.16670548394582"
"NOD/ShiLtJfluoxetine - CBA/Jfluoxetine","0.82206662260694","0.140109697416304","-0.243977128424405","1.88811037363829","0.198568015352255","-0.377875962087474","2.02200920730136"
"NOR/LtJcontrol - CBA/Jfluoxetine","0.819001670300536","0.187231803368371","-0.353646455833944","1.99164979643502","0.24207610358991","-0.47880620742006","2.11680954802113"
"NOR/LtJfluoxetine - CBA/Jfluoxetine","0.904927560953645","0.0791483421173251","-0.0951101211460958","1.90496524305339","0.131286194356741","-0.235471804035079","2.04532692594237"
"NZB/BlNJcontrol - CBA/Jfluoxetine","-1.12649090193264","0.0368820646934585","-2.19253465296398","-0.0604471509012916","0.0681436758395837","-2.32643348662705","0.0734516827617782"
"NZB/BlNJfluoxetine - CBA/Jfluoxetine","-2.24454607515395","0.0000080856764089077","-3.3105898261853","-1.17850232412261","0.0000822950394118885","-3.44448865984837","-1.04460349045954"
"NZW/LacJcontrol - CBA/Jfluoxetine","0.0269726994534418","0.977075161953177","-1.10345822647325","1.15740362538014","0.980907990506166","-1.2318541550017","1.28579955390858"
"NZW/LacJfluoxetine - CBA/Jfluoxetine","-0.0437547197158703","0.961098245488114","-1.17418564564257","1.08667620621082","0.967453364586567","-1.30258157417101","1.21507213473927"
"P/Jcontrol - CBA/Jfluoxetine","0.421000809850937","0.521839555944492","-0.709430116075758","1.55143173577763","0.57729487071776","-0.837826044604201","1.67982766430607"
"P/Jfluoxetine - CBA/Jfluoxetine","-0.554516829724841","0.34911249575287","-1.62056058075619","0.511526921306504","0.417816010049904","-1.75445941441926","0.645425754969573"
"PL/Jcontrol - CBA/Jfluoxetine","-0.0332401077011215","0.967503183482947","-1.0741123282071","1.00763211280485","0.972889940760104","-1.2103701003005","1.14388988489826"
"PL/Jfluoxetine - CBA/Jfluoxetine","-0.294206258807389","0.647561949779571","-1.33507847931336","0.746665961698587","0.699178327039968","-1.47133625140677","0.882923733791988"
"RIIIS/Jcontrol - CBA/Jfluoxetine","-0.0556658236585998","0.9497912249199","-1.18609674958529","1.07476510226809","0.957837722744876","-1.31449267811374","1.20316103079654"
"RIIIS/Jfluoxetine - CBA/Jfluoxetine","0.0764997855557219","0.928716315628945","-0.964372434950254","1.1173720060617","0.941804909578963","-1.10063020704366","1.2536297781551"
"SJL/Jcontrol - CBA/Jfluoxetine","0.444398325862092","0.469500527325219","-0.621645425169253","1.51044207689344","0.533469682207394","-0.755544258832323","1.64434091055651"
"SJL/Jfluoxetine - CBA/Jfluoxetine","-2.24934958880459","0.00000773384404711804","-3.31539333983593","-1.18330583777324","0.0000797429186731828","-3.449292173499","-1.04940700411017"
"SM/Jcontrol - CBA/Jfluoxetine","-0.0458093725536499","0.961098245488114","-1.21845749868813","1.12683875358083","0.967453364586567","-1.34361725027425","1.25199850516695"
"SM/Jfluoxetine - CBA/Jfluoxetine","-1.24302965121282","0.0289833769466415","-2.37346057713951","-0.112598725286121","0.053713301773275","-2.50185650566795","0.0157972032423224"
"SWR/Jcontrol - CBA/Jfluoxetine","0.252818164812905","0.706113085324557","-0.788054055693071","1.29369038531888","0.75109654300291","-0.924311827786472","1.42994815741228"
"SWR/Jfluoxetine - CBA/Jfluoxetine","0.384177478849923","0.526332583161157","-0.656694741656052","1.4250496993559","0.588317031527532","-0.792952513749454","1.5613074714493"
"CE/Jfluoxetine - CE/Jcontrol","0.181697571968701","0.817267109052555","-0.985013057147663","1.34840820108507","0.843027960930659","-1.11061155807476","1.47400670201216"
"DBA/2Jcontrol - CE/Jcontrol","-1.25452972478902","0.0201811859118761","-2.33469387584323","-0.17436557373481","0.0414361078860202","-2.46732267112583","-0.0417367784522065"
"DBA/2Jfluoxetine - CE/Jcontrol","-2.0276583473799","0.0000909484615994342","-3.11836093482812","-0.936955759931679","0.00051986180867645","-3.25006577855298","-0.805250916206815"
"FVB/NJcontrol - CE/Jcontrol","0.723611642740819","0.285355217825663","-0.523654484019443","1.97087776950108","0.339391370877454","-0.643717934436859","2.0909412199185"
"FVB/NJfluoxetine - CE/Jcontrol","0.482721533438979","0.505077615894986","-0.764544593321283","1.72998766019924","0.555376089588863","-0.884608043738699","1.85005111061666"
"I/LnJcontrol - CE/Jcontrol","-0.303567062288727","0.686223731393328","-1.49278865298789","0.885654528410434","0.72488219045843","-1.61675080658343","1.00961668200597"
"I/LnJfluoxetine - CE/Jcontrol","-1.10856949075671","0.0964299636223219","-2.39422198672861","0.177083005215185","0.13346307865156","-2.5119389414092","0.294799959895777"
"LG/Jcontrol - CE/Jcontrol","-0.0284316256217243","0.977075161953177","-1.21765321632088","1.16078996507744","0.980907990506166","-1.34161536991642","1.28475211867297"
"LG/Jfluoxetine - CE/Jcontrol","-1.54928833775456","0.0122005447450207","-2.79655446451483","-0.302022210994302","0.0233676953381985","-2.91661791493224","-0.181958760576885"
"LP/Jcontrol - CE/Jcontrol","-1.025823526752","0.113839033155122","-2.27308965351226","0.221442600008266","0.155369999430276","-2.39315310392967","0.341506050425683"
"LP/Jfluoxetine - CE/Jcontrol","-2.09965193338079","0.0000347806517657186","-3.17029903415405","-1.02900483260753","0.000262505658005266","-3.30377972689392","-0.895524139867664"
"MA/MyJcontrol - CE/Jcontrol","0.654223573877423","0.343819101345879","-0.593042552882839","1.90148970063768","0.39901325126939","-0.713106003300255","2.0215531510551"
"MA/MyJfluoxetine - CE/Jcontrol","-0.218520124226341","0.7938406229178","-1.4657862509866","1.02874600253392","0.819593903872343","-1.58584970140402","1.14880945295134"
"MRL/MpJcontrol - CE/Jcontrol","0.397117707737947","0.575676294807645","-0.792103882961214","1.58633929843711","0.624308108767875","-0.916066036556752","1.71030145203265"
"MRL/MpJfluoxetine - CE/Jcontrol","-0.241421736343138","0.775745294909539","-1.52707423231503","1.04423075962876","0.804042439718109","-1.64479118699563","1.16194771430935"
"NOD/ShiLtJcontrol - CE/Jcontrol","0.940910658457933","0.129737678053078","-0.248310932241228","2.13013224915709","0.176863609554847","-0.372273085836766","2.25409440275263"
"NOD/ShiLtJfluoxetine - CE/Jcontrol","0.796214381813467","0.208767701056327","-0.393007208885694","1.98543597251263","0.264210192029259","-0.516969362481232","2.10939812610817"
"NOR/LtJcontrol - CE/Jcontrol","0.793149429507062","0.251346194640065","-0.492503066464834","2.07880192547896","0.302315354881112","-0.610220021145427","2.19651888015955"
"NOR/LtJfluoxetine - CE/Jcontrol","0.879075320160172","0.136608879911951","-0.251355605766523","2.00950624608687","0.189535256113506","-0.379751534294966","2.13790217461531"
"NZB/BlNJcontrol - CE/Jcontrol","-1.15234314272611","0.0584203296467878","-2.34156473342527","0.0368784479730504","0.0918404574490811","-2.46552688702081","0.160840601568588"
"NZB/BlNJfluoxetine - CE/Jcontrol","-2.27039831594743","0.0000570942768492621","-3.45961990664659","-1.08117672524827","0.000289758431205438","-3.58358206024212","-0.957214571652728"
"NZW/LacJcontrol - CE/Jcontrol","0.00112045865996824","0.998346302198545","-1.24614566810029","1.24838658542023","0.998464988804794","-1.36620911851771","1.36845003583765"
"NZW/LacJfluoxetine - CE/Jcontrol","-0.0696069605093439","0.94428444974967","-1.31687308726961","1.17765916625092","0.952521716215295","-1.43693653768702","1.29772261666833"
"P/Jcontrol - CE/Jcontrol","0.395148569057463","0.597076795441439","-0.852117557702799","1.64241469581773","0.641519979524666","-0.972181008120215","1.76247814623514"
"P/Jfluoxetine - CE/Jcontrol","-0.580369070518315","0.383181105010956","-1.76959066121748","0.608852520180846","0.440576865470832","-1.89355281481301","0.732814673776384"
"PL/Jcontrol - CE/Jcontrol","-0.0590923484945951","0.948417509581902","-1.22580297761096","1.10761828062177","0.955933517071882","-1.35140147853805","1.23321678154886"
"PL/Jfluoxetine - CE/Jcontrol","-0.320058499600862","0.660436744540367","-1.48676912871723","0.846652129515502","0.702053146008019","-1.61236762964432","0.972250630442595"
"RIIIS/Jcontrol - CE/Jcontrol","-0.0815180644520734","0.936678043237268","-1.32878419121234","1.16574806230819","0.946026406635498","-1.44884764162975","1.2858115127256"
"RIIIS/Jfluoxetine - CE/Jcontrol","0.0506475447622483","0.958112639655963","-1.11606308435412","1.21735817387861","0.964809799337992","-1.24166158528121","1.34295667480571"
"SJL/Jcontrol - CE/Jcontrol","0.418546085068618","0.550288807270636","-0.770675505630542","1.60776767576778","0.600568017104447","-0.89463765922608","1.73172982936332"
"SJL/Jfluoxetine - CE/Jcontrol","-2.27520182959806","0.0000553362081942107","-3.46442342029722","-1.0859802388989","0.000281284653513026","-3.58838557389276","-0.962018085303362"
"SM/Jcontrol - CE/Jcontrol","-0.0716616133471235","0.94428444974967","-1.35731410931902","1.21399088262477","0.952521716215295","-1.47503106399961","1.33170783730537"
"SM/Jfluoxetine - CE/Jcontrol","-1.26888189200629","0.0454808784993084","-2.51614801876655","-0.0216157652460272","0.0715054168463259","-2.63621146918397","0.0984476851713891"
"SWR/Jcontrol - CE/Jcontrol","0.226965924019431","0.768157277203212","-0.939744705096933","1.3936765531358","0.799011001022048","-1.06534320602403","1.51927505406289"
"SWR/Jfluoxetine - CE/Jcontrol","0.35832523805645","0.610941723418814","-0.808385391059914","1.52503586717281","0.65678232942217","-0.933983891987007","1.65063436809991"
"DBA/2Jcontrol - CE/Jfluoxetine","-1.43622729675772","0.0026526957957476","-2.4222777489924","-0.45017684452304","0.00947751003552932","-2.5641296490422","-0.308324944473241"
"DBA/2Jfluoxetine - CE/Jfluoxetine","-2.2093559193486","0.00000249319102613166","-3.20693951754767","-1.21177232114953","0.0000447981047934949","-3.34755942401511","-1.07115241468209"
"FVB/NJcontrol - CE/Jfluoxetine","0.541914070772118","0.410640889320145","-0.624796558344246","1.70862469988848","0.470882199465805","-0.750395059271339","1.83422320081558"
"FVB/NJfluoxetine - CE/Jfluoxetine","0.301023961470278","0.682418228566871","-0.865686667646086","1.46773459058664","0.723313679197494","-0.991285168573179","1.59333309151374"
"I/LnJcontrol - CE/Jfluoxetine","-0.485264634257428","0.442746931979749","-1.58970516815439","0.619175899639531","0.50649812801469","-1.72023526699357","0.749705998478712"
"I/LnJfluoxetine - CE/Jfluoxetine","-1.29026706272541","0.0346016626816668","-2.49792729703319","-0.082606828417632","0.0583632845622428","-2.62060247933348","0.0400683538826545"
"LG/Jcontrol - CE/Jfluoxetine","-0.210129197590425","0.773457981622645","-1.31456973148738","0.894311336306533","0.805321673773854","-1.44509983032656","1.02484143514571"
"LG/Jfluoxetine - CE/Jfluoxetine","-1.73098590972326","0.00214361256867684","-2.89769653883963","-0.5642752806069","0.00588888447837049","-3.02329503976672","-0.438676779679807"
"LP/Jcontrol - CE/Jfluoxetine","-1.2075210987207","0.0412648392551836","-2.37423172783706","-0.0408104696043323","0.0694046379431901","-2.49983022876415","0.0847880313227607"
"LP/Jfluoxetine - CE/Jfluoxetine","-2.28134950534949","6.27742642635954e-7","-3.25696526758571","-1.30573374311328","0.000017649865577759","-3.39995861727867","-1.16274039342032"
"MA/MyJcontrol - CE/Jfluoxetine","0.472526001908722","0.484344499795922","-0.694184627207642","1.63923663102509","0.540256954804036","-0.819783128134735","1.76483513195218"
"MA/MyJfluoxetine - CE/Jfluoxetine","-0.400217696195041","0.563048133167321","-1.56692832531141","0.766492932921323","0.613390633385547","-1.6925268262385","0.892091433848416"
